NASAThes URI:	NASAThes term	Similarity	SWEET term	SWEET URI
http://synaptica.net/zthes/44684	highways	0.93	highway	http://sweetontology.net/staterolegeographic/highway
http://synaptica.net/zthes/44858	hydrates	0.93	hydrate	http://sweetontology.net/matrwater/hydrate
http://synaptica.net/zthes/44858	hydrates	0.93	hydrate	http://sweetontology.net/staterolechemical/hydrate
http://synaptica.net/zthes/62195	icebergs	0.93	iceberg	http://sweetontology.net/realmcryo/iceberg
http://synaptica.net/zthes/45539	intertropical convergent zones	0.93	intertropical convergence zone	http://sweetontology.net/realmclimatezone/intertropicalconvergencezone
http://synaptica.net/zthes/62346	isotopes	0.93	isotope	http://sweetontology.net/matrisotope/isotope
http://synaptica.net/zthes/46502	locking	0.93	blocking	http://sweetontology.net/phenatmopressure/blocking
http://synaptica.net/zthes/46629	lumping	0.93	clumping	http://sweetontology.net/phensolid/clumping
http://synaptica.net/zthes/184496	methanol	0.93	ethanol	http://sweetontology.net/matrenergy/ethanol
http://synaptica.net/zthes/184496	methanol	0.93	ethanol	http://sweetontology.net/matrorganiccompound/ethanol
http://synaptica.net/zthes/62724	minerals	0.93	mineral	http://sweetontology.net/matrmineral/mineral
http://synaptica.net/zthes/47644	mixtures	0.93	mixture	http://sweetontology.net/matr/mixture
http://synaptica.net/zthes/47723	mollusks	0.93	mollusk	http://sweetontology.net/matranimal/mollusk
http://synaptica.net/zthes/47754	monitors	0.93	monitor	http://sweetontology.net/humanresearch/monitor
http://synaptica.net/zthes/62764	monsoons	0.93	monsoon	http://sweetontology.net/phenatmoprecipitation/monsoon
http://synaptica.net/zthes/184579	moraines	0.93	moraine	http://sweetontology.net/realmlandglacial/moraine
http://synaptica.net/zthes/48013	networks	0.93	network	http://sweetontology.net/reprmathgraph/network
http://synaptica.net/zthes/62835	neutrons	0.93	neutron	http://sweetontology.net/matrparticle/neutron
http://synaptica.net/zthes/48154	nitrates	0.93	nitrate	http://sweetontology.net/matrion/nitrate
http://synaptica.net/zthes/48161	nitrites	0.93	nitrite	http://sweetontology.net/matrion/nitrite
http://synaptica.net/zthes/48172	nitrogen dioxide	0.93	nitrogen oxide	http://sweetontology.net/matrcompound/nitrogenoxide
http://synaptica.net/zthes/62888	nucleons	0.93	nucleon	http://sweetontology.net/matrparticle/nucleon
http://synaptica.net/zthes/62889	nuclides	0.93	nuclide	http://sweetontology.net/matrisotope/nuclide
http://synaptica.net/zthes/49419	pigments	0.93	pigment	http://sweetontology.net/propordinal/pigment
http://synaptica.net/zthes/63170	plastics	0.93	plastic	http://sweetontology.net/statesolid/plastic
http://synaptica.net/zthes/63172	plateaus	0.93	plateau	http://sweetontology.net/realmlandorographic/plateau
http://synaptica.net/zthes/49793	polygons	0.93	polygon	http://sweetontology.net/reprspacegeometry/polygon
http://synaptica.net/zthes/64557	polynyas	0.93	polynya	http://sweetontology.net/realmocean/polynya
http://synaptica.net/zthes/50089	products	0.93	product	http://sweetontology.net/matrindustrial/product
http://synaptica.net/zthes/50089	products	0.93	product	http://sweetontology.net/reprmathoperation/product
http://synaptica.net/zthes/50089	products	0.93	product	http://sweetontology.net/staterolechemical/product
http://synaptica.net/zthes/50117	projects	0.93	project	http://sweetontology.net/humanresearch/project
http://synaptica.net/zthes/50619	rainbows	0.93	rainbow	http://sweetontology.net/phenatmo/rainbow
http://synaptica.net/zthes/50619	rainbows	0.93	rainbow	http://sweetontology.net/phenatmosky/rainbow
http://synaptica.net/zthes/50746	reagents	0.93	reagent	http://sweetontology.net/staterolechemical/reagent
http://synaptica.net/zthes/50961	reptiles	0.93	reptile	http://sweetontology.net/matranimal/reptile
http://synaptica.net/zthes/51643	segments	0.93	segment	http://sweetontology.net/reprscicomponent/segment
http://synaptica.net/zthes/185474	self regulating	0.93	self regulation	http://sweetontology.net/phensystemcomplexity/selfregulation
http://synaptica.net/zthes/51740	services	0.93	service	http://sweetontology.net/human/service
http://synaptica.net/zthes/51794	shearing	0.93	hearing	http://sweetontology.net/phenbiol/hearing
http://synaptica.net/zthes/52103	smelting	0.93	melting	http://sweetontology.net/procstatechange/melting
http://synaptica.net/zthes/63751	solvents	0.93	solvent	http://sweetontology.net/staterolechemical/solvent
http://synaptica.net/zthes/52606	spectra	0.93	spectral	http://sweetontology.net/repr/spectral
http://synaptica.net/zthes/52606	spectra	0.93	spectral	http://sweetontology.net/reprscimodel/spectral
http://synaptica.net/zthes/63827	spicules	0.93	spicule	http://sweetontology.net/phenstar/spicule
http://synaptica.net/zthes/52842	stations	0.93	station	http://sweetontology.net/matrfacility/station
http://synaptica.net/zthes/53149	sulfates	0.93	sulfate	http://sweetontology.net/matrcompound/sulfate
http://synaptica.net/zthes/63939	sunspots	0.93	sunspot	http://sweetontology.net/phenstar/sunspot
http://synaptica.net/zthes/64016	terpenes	0.93	terpene	http://sweetontology.net/matrorganiccompound/terpene
http://synaptica.net/zthes/64027	textures	0.93	texture	http://sweetontology.net/propmass/texture
http://synaptica.net/zthes/186046	tombolos	0.93	tombolo	http://sweetontology.net/realmlandcoastal/tombolo
http://synaptica.net/zthes/54076	trailers	0.93	trailer	http://sweetontology.net/matrequipment/trailer
http://synaptica.net/zthes/54134	transits	0.93	transit	http://sweetontology.net/humantransportation/transit
http://synaptica.net/zthes/54134	transits	0.93	transit	http://sweetontology.net/statespaceconfiguration/transit
http://synaptica.net/zthes/54395	typhoons	0.93	typhoon	http://sweetontology.net/phenatmoprecipitation/typhoon
http://synaptica.net/zthes/186222	vertices	0.93	vertice	http://sweetontology.net/reprmathgraph/vertice
http://synaptica.net/zthes/64319	wetlands	0.93	wetland	http://sweetontology.net/realmhydrobody/wetland
http://synaptica.net/zthes/41511	decontamination	0.93	contamination	http://sweetontology.net/phenenvirimpact/contamination
http://synaptica.net/zthes/61444	dissolved gases	0.93	dissolved gas	http://sweetontology.net/matr/dissolvedgas
http://synaptica.net/zthes/49961	~ precipitation	0.93	precipitation	http://sweetontology.net/phen/precipitation
http://synaptica.net/zthes/49961	~ precipitation	0.93	precipitation	http://sweetontology.net/propspacethickness/precipitation
http://synaptica.net/zthes/64358	yield strength	0.93	field strength	http://sweetontology.net/propquantity/fieldstrength
http://synaptica.net/zthes/60507	~ acceleration	0.92	acceleration	http://sweetontology.net/propspeed/acceleration
http://synaptica.net/zthes/38278	alkanes	0.92	alkane	http://sweetontology.net/matrorganiccompound/alkane
http://synaptica.net/zthes/38279	alkenes	0.92	alkene	http://sweetontology.net/matrorganiccompound/alkene
http://synaptica.net/zthes/38391	amoeba	0.92	amoebae	http://sweetontology.net/matrmicrobiota/amoebae
http://synaptica.net/zthes/38470	animals	0.92	animal	http://sweetontology.net/matranimal/animal
http://synaptica.net/zthes/38710	arroyos	0.92	arroyo	http://sweetontology.net/realmhydrobody/arroyo
http://synaptica.net/zthes/60785	auroras	0.92	aurora	http://sweetontology.net/phenatmosky/aurora
http://synaptica.net/zthes/60785	auroras	0.92	aurora	http://sweetontology.net/phenhelio/aurora
http://synaptica.net/zthes/182429	bajadas	0.92	bajada	http://sweetontology.net/realmlandfluvial/bajada
http://synaptica.net/zthes/182441	barrens	0.92	barren	http://sweetontology.net/realmbiolbiome/barren
http://synaptica.net/zthes/39357	bioelectric potential	0.92	electric potential	http://sweetontology.net/propcharge/electricpotential
http://synaptica.net/zthes/60963	bubbles	0.92	bubble	http://sweetontology.net/statephysical/bubble
http://synaptica.net/zthes/39786	butanes	0.92	butane	http://sweetontology.net/matrorganiccompound/butane
http://synaptica.net/zthes/39911	canyons	0.92	canyon	http://sweetontology.net/realmlandfluvial/canyon
http://synaptica.net/zthes/61013	cations	0.92	cation	http://sweetontology.net/matrion/cation
http://synaptica.net/zthes/40142	cements	0.92	cement	http://sweetontology.net/matrindustrial/cement
http://synaptica.net/zthes/40603	coining	0.92	coning	http://sweetontology.net/phenfluidtransport/coning
http://synaptica.net/zthes/40715	communicating	0.92	communication	http://sweetontology.net/matrequipment/communication
http://synaptica.net/zthes/61210	~ condensation	0.92	condensation	http://sweetontology.net/procstatechange/condensation
http://synaptica.net/zthes/61214	~ conductivity	0.92	conductivity	http://sweetontology.net/propconductivity/conductivity
http://synaptica.net/zthes/40914	construction	0.92	reconstruction	http://sweetontology.net/reprdataserviceanalysis/reconstruction
http://synaptica.net/zthes/40914	construction	0.92	reconstruction	http://sweetontology.net/reprsciprovenance/reconstruction
http://synaptica.net/zthes/41053	coronas	0.92	corona	http://sweetontology.net/realmastrostar/corona
http://synaptica.net/zthes/41053	coronas	0.92	corona	http://sweetontology.net/realmgeolconstituent/corona
http://synaptica.net/zthes/41183	craters	0.92	crater	http://sweetontology.net/realmlandform/crater
http://synaptica.net/zthes/41184	cratons	0.92	craton	http://sweetontology.net/realmgeolcontinental/craton
http://synaptica.net/zthes/41539	deforestation	0.92	reforestation	http://sweetontology.net/humanenvircontrol/reforestation
http://synaptica.net/zthes/61383	dependent variables	0.92	independent variable	http://sweetontology.net/repr/independentvariable
http://synaptica.net/zthes/61384	depolarization	0.92	polarization	http://sweetontology.net/procwave/polarization
http://synaptica.net/zthes/41636	deserts	0.92	desert	http://sweetontology.net/realmlandaeolian/desert
http://synaptica.net/zthes/183112	dynamos	0.92	dynamo	http://sweetontology.net/procphysical/dynamo
http://synaptica.net/zthes/42162	eating	0.92	heating	http://sweetontology.net/procphysical/heating
http://synaptica.net/zthes/42673	enzymes	0.92	enzyme	http://sweetontology.net/staterolebiological/enzyme
http://synaptica.net/zthes/42774	ethane	0.92	methane	http://sweetontology.net/matrorganiccompound/methane
http://synaptica.net/zthes/43041	fabrics	0.92	fabric	http://sweetontology.net/realmgeol/fabric
http://synaptica.net/zthes/43513	forests	0.92	forest	http://sweetontology.net/realmbiolbiome/forest
http://synaptica.net/zthes/43513	forests	0.92	forest	http://sweetontology.net/reprmathgraph/forest
http://synaptica.net/zthes/61823	fossils	0.92	fossil	http://sweetontology.net/matrrock/fossil
http://synaptica.net/zthes/43833	gas transport	0.92	has transport	http://sweetontology.net/relaphysical/hastransport
http://synaptica.net/zthes/44007	geysers	0.92	geyser	http://sweetontology.net/realmlandvolcanic/geyser
http://synaptica.net/zthes/61994	gravels	0.92	gravel	http://sweetontology.net/matrsediment/gravel
http://synaptica.net/zthes/62049	harbors	0.92	harbor	http://sweetontology.net/realmlandcoastal/harbor
http://synaptica.net/zthes/44427	hazards	0.92	hazard	http://sweetontology.net/stateroleimpact/hazard
http://synaptica.net/zthes/44443	health	0.92	healthy	http://sweetontology.net/statebiological/healthy
http://synaptica.net/zthes/44565	hemodynamics	0.92	thermodynamics	http://sweetontology.net/humanknowledgedomain/thermodynamics
http://synaptica.net/zthes/44625	high altitude	0.92	high latitude	http://sweetontology.net/realmregion/highlatitude
http://synaptica.net/zthes/45159	impact	0.92	impacts	http://sweetontology.net/relasci/impacts
http://synaptica.net/zthes/62230	independent variables	0.92	dependent variable	http://sweetontology.net/repr/dependentvariable
http://synaptica.net/zthes/45380	insects	0.92	insect	http://sweetontology.net/matranimal/insect
http://synaptica.net/zthes/45452	~ interference	0.92	interference	http://sweetontology.net/phenwavenoise/interference
http://synaptica.net/zthes/45452	~ interference	0.92	interference	http://sweetontology.net/procwave/interference
http://synaptica.net/zthes/62337	islands	0.92	island	http://sweetontology.net/realmlandcoastal/island
http://synaptica.net/zthes/184121	k band	0.92	ka band	http://sweetontology.net/statespectralband/kaband
http://synaptica.net/zthes/184121	k band	0.92	ku band	http://sweetontology.net/statespectralband/kuband
http://synaptica.net/zthes/184122	ka band	0.92	k band	http://sweetontology.net/statespectralband/kband
http://synaptica.net/zthes/184150	ku band	0.92	k band	http://sweetontology.net/statespectralband/kband
http://synaptica.net/zthes/62401	lagoons	0.92	lagoon	http://sweetontology.net/realmhydrobody/lagoon
http://synaptica.net/zthes/184163	lamina	0.92	laminar	http://sweetontology.net/statefluid/laminar
http://synaptica.net/zthes/46274	lichens	0.92	lichen	http://sweetontology.net/matrplant/lichen
http://synaptica.net/zthes/62513	liquids	0.92	liquid	http://sweetontology.net/statephysical/liquid
http://synaptica.net/zthes/62562	luster	0.92	cluster	http://sweetontology.net/reprdataserviceanalysis/cluster
http://synaptica.net/zthes/62562	luster	0.92	cluster	http://sweetontology.net/reprspacegeometry/cluster
http://synaptica.net/zthes/46940	mammals	0.92	mammal	http://sweetontology.net/matranimal/mammal
http://synaptica.net/zthes/46990	manufacturing	0.92	manafacturing	http://sweetontology.net/humancommerce/manafacturing
http://synaptica.net/zthes/62617	manures	0.92	manure	http://sweetontology.net/matrbiomass/manure
http://synaptica.net/zthes/47003	margins	0.92	margin	http://sweetontology.net/staterolegeographic/margin
http://synaptica.net/zthes/184493	meteors	0.92	meteor	http://sweetontology.net/matrrock/meteor
http://synaptica.net/zthes/47382	methane	0.92	ethane	http://sweetontology.net/matrorganiccompound/ethane
http://synaptica.net/zthes/47567	minima	0.92	minimal	http://sweetontology.net/stateroleimpact/minimal
http://synaptica.net/zthes/47741	moments	0.92	moment	http://sweetontology.net/propfunction/moment
http://synaptica.net/zthes/48547	olivine	0.92	olvine	http://sweetontology.net/matrmineral/olvine
http://synaptica.net/zthes/184769	optical masers	0.92	optical mass	http://sweetontology.net/propmass/opticalmass
http://synaptica.net/zthes/48851	p waves	0.92	p wave	http://sweetontology.net/phengeolseismicity/pwave
http://synaptica.net/zthes/63097	photons	0.92	photon	http://sweetontology.net/matrparticle/photon
http://synaptica.net/zthes/63142	planets	0.92	planet	http://sweetontology.net/realmastrobody/planet
http://synaptica.net/zthes/63182	~ polarization	0.92	polarization	http://sweetontology.net/procwave/polarization
http://synaptica.net/zthes/49998	presentation	0.92	representation	http://sweetontology.net/repr/representation
http://synaptica.net/zthes/63255	protons	0.92	proton	http://sweetontology.net/matrparticle/proton
http://synaptica.net/zthes/185253	recompression	0.92	decompression	http://sweetontology.net/procphysical/decompression
http://synaptica.net/zthes/50776	reconstruction	0.92	construction	http://sweetontology.net/humancommerce/construction
http://synaptica.net/zthes/50781	records	0.92	record	http://sweetontology.net/reprsciprovenance/record
http://synaptica.net/zthes/63433	reforestation	0.92	deforestation	http://sweetontology.net/phenenvirimpact/deforestation
http://synaptica.net/zthes/50875	regions	0.92	region	http://sweetontology.net/reprspacegeometry/region
http://synaptica.net/zthes/51138	ripples	0.92	ripple	http://sweetontology.net/realmlandfluvial/ripple
http://synaptica.net/zthes/185364	runoffs	0.92	runoff	http://sweetontology.net/phenhydro/runoff
http://synaptica.net/zthes/63536	runways	0.92	runway	http://sweetontology.net/matrfacility/runway
http://synaptica.net/zthes/63538	s waves	0.92	s wave	http://sweetontology.net/phengeolseismicity/swave
http://synaptica.net/zthes/63544	samples	0.92	sample	http://sweetontology.net/humanresearch/sample
http://synaptica.net/zthes/63544	samples	0.92	sample	http://sweetontology.net/staterolerepresentative/sample
http://synaptica.net/zthes/63555	scalars	0.92	scalar	http://sweetontology.net/reprmath/scalar
http://synaptica.net/zthes/51617	seasons	0.92	season	http://sweetontology.net/reprsciunits/season
http://synaptica.net/zthes/51617	seasons	0.92	season	http://sweetontology.net/reprtimeseason/season
http://synaptica.net/zthes/63617	shadows	0.92	shadow	http://sweetontology.net/statespaceconfiguration/shadow
http://synaptica.net/zthes/52336	solutes	0.92	solute	http://sweetontology.net/staterolechemical/solute
http://synaptica.net/zthes/52646	spheres	0.92	sphere	http://sweetontology.net/reprspacegeometry3d/sphere
http://synaptica.net/zthes/52744	squalls	0.92	squall	http://sweetontology.net/phenatmowindmesoscale/squall
http://synaptica.net/zthes/52839	statics	0.92	static	http://sweetontology.net/statesystem/static
http://synaptica.net/zthes/52908	steppes	0.92	steppe	http://sweetontology.net/realmbiolbiome/steppe
http://synaptica.net/zthes/63897	straits	0.92	strait	http://sweetontology.net/realmhydrobody/strait
http://synaptica.net/zthes/63906	streams	0.92	stream	http://sweetontology.net/realmhydrobody/stream
http://synaptica.net/zthes/53037	strings	0.92	string	http://sweetontology.net/statespaceconfiguration/string
http://synaptica.net/zthes/63989	targets	0.92	target	http://sweetontology.net/staterolerepresentative/target
http://synaptica.net/zthes/64011	tensors	0.92	tensor	http://sweetontology.net/reprmath/tensor
http://synaptica.net/zthes/54212	tremors	0.92	tremor	http://sweetontology.net/phengeolseismicity/tremor
http://synaptica.net/zthes/54266	troughs	0.92	trough	http://sweetontology.net/phenfluiddynamics/trough
http://synaptica.net/zthes/54266	troughs	0.92	trough	http://sweetontology.net/reprspacegeometry/trough
http://synaptica.net/zthes/54620	valleys	0.92	valley	http://sweetontology.net/realmlandfluvial/valley
http://synaptica.net/zthes/64276	vitrification	0.92	nitrification	http://sweetontology.net/procchemical/nitrification
http://synaptica.net/zthes/183193	electromagnetic deduction	0.92	electromagnetic induction	http://sweetontology.net/procphysical/electromagneticinduction
http://synaptica.net/zthes/42376	electromagnetic properties	0.92	electromagnetic property	http://sweetontology.net/prop/electromagneticproperty
http://synaptica.net/zthes/61058	~ chemical compounds	0.92	chemical compound	http://sweetontology.net/matrcompound/chemicalcompound
http://synaptica.net/zthes/50610	rail transportation	0.92	air transportation	http://sweetontology.net/humantransportation/airtransportation
http://synaptica.net/zthes/38002	adsorptivity	0.92	absorptivity	http://sweetontology.net/propfraction/absorptivity
http://synaptica.net/zthes/39555	~ bombardment	0.92	bombardment	http://sweetontology.net/procphysical/bombardment
http://synaptica.net/zthes/61088	circulation	0.92	recirculation	http://sweetontology.net/phenfluiddynamics/recirculation
http://synaptica.net/zthes/40759	~ composition	0.92	composition	http://sweetontology.net/propchemical/composition
http://synaptica.net/zthes/40889	~ conjunction	0.92	conjunction	http://sweetontology.net/statespaceconfiguration/conjunction
http://synaptica.net/zthes/41507	decomposition	0.92	composition	http://sweetontology.net/propchemical/composition
http://synaptica.net/zthes/182964	decompression	0.92	compression	http://sweetontology.net/procphysical/compression
http://synaptica.net/zthes/182964	decompression	0.92	compression	http://sweetontology.net/reprdataservice/compression
http://synaptica.net/zthes/41666	~ development	0.92	development	http://sweetontology.net/humancommerce/development
http://synaptica.net/zthes/41666	~ development	0.92	development	http://sweetontology.net/phensystemcomplexity/development
http://synaptica.net/zthes/61629	~ engineering	0.92	engineering	http://sweetontology.net/reprscimethodology/engineering
http://synaptica.net/zthes/61654	~ equilibrium	0.92	equilibrium	http://sweetontology.net/statesystem/equilibrium
http://synaptica.net/zthes/43369	flocculating	0.92	flocculation	http://sweetontology.net/humanenvircontrol/flocculation
http://synaptica.net/zthes/43369	flocculating	0.92	flocculation	http://sweetontology.net/procphysical/flocculation
http://synaptica.net/zthes/62227	~ inclination	0.92	inclination	http://sweetontology.net/propspacedirection/inclination
http://synaptica.net/zthes/183985	insensitivity	0.92	sensitivity	http://sweetontology.net/prop/sensitivity
http://synaptica.net/zthes/46565	low altitude	0.92	low latitude	http://sweetontology.net/realmregion/lowlatitude
http://synaptica.net/zthes/184363	macroclimate	0.92	microclimate	http://sweetontology.net/phenplanetclimate/microclimate
http://synaptica.net/zthes/62654	~ measurement	0.92	measurement	http://sweetontology.net/repr/measurement
http://synaptica.net/zthes/47386	~ methodology	0.92	methodology	http://sweetontology.net/reprscimethodology/methodology
http://synaptica.net/zthes/184520	midlatitudes	0.92	mid latitude	http://sweetontology.net/realmregion/midlatitude
http://synaptica.net/zthes/47624	mississippi	0.92	mississippian	http://sweetontology.net/statetimegeologic/mississippian
http://synaptica.net/zthes/62830	neutral gases	0.92	neutral gas	http://sweetontology.net/matr/neutralgas
http://synaptica.net/zthes/48712	~ orientation	0.92	orientation	http://sweetontology.net/procphysical/orientation
http://synaptica.net/zthes/48712	~ orientation	0.92	orientation	http://sweetontology.net/propspacedirection/orientation
http://synaptica.net/zthes/49493	plane stress	0.92	plant stress	http://sweetontology.net/phenbiol/plantstress
http://synaptica.net/zthes/63246	~ propagation	0.92	propagation	http://sweetontology.net/procwave/propagation
http://synaptica.net/zthes/185251	recirculation	0.92	circulation	http://sweetontology.net/phenfluiddynamics/circulation
http://synaptica.net/zthes/185251	recirculation	0.92	circulation	http://sweetontology.net/proprotation/circulation
http://synaptica.net/zthes/185253	recompression	0.92	compression	http://sweetontology.net/procphysical/compression
http://synaptica.net/zthes/185253	recompression	0.92	compression	http://sweetontology.net/reprdataservice/compression
http://synaptica.net/zthes/185293	reorientation	0.92	orientation	http://sweetontology.net/procphysical/orientation
http://synaptica.net/zthes/185293	reorientation	0.92	orientation	http://sweetontology.net/propspacedirection/orientation
http://synaptica.net/zthes/63859	stark effect	0.92	stack effect	http://sweetontology.net/phenfluidtransport/stackeffect
http://synaptica.net/zthes/54165	transparence	0.92	transparency	http://sweetontology.net/propfraction/transparency
http://synaptica.net/zthes/61468	~ drag coefficients	0.91	drag coefficient	http://sweetontology.net/propdimensionlessratio/dragcoefficient
http://synaptica.net/zthes/45371	inorganic compounds	0.91	organic compound	http://sweetontology.net/matrorganiccompound/organiccompound
http://synaptica.net/zthes/62847	noctilucent clouds	0.91	noctilueent cloud	http://sweetontology.net/phenatmocloud/noctilueentcloud
http://synaptica.net/zthes/48686	organic compounds	0.91	inorganic compound	http://sweetontology.net/matrcompound/inorganiccompound
http://synaptica.net/zthes/54999	water circulation	0.91	walker circulation	http://sweetontology.net/phenatmowind/walkercirculation
http://synaptica.net/zthes/55095	weather forecasting	0.91	weather forecast	http://sweetontology.net/reprscimodel/weatherforecast
http://synaptica.net/zthes/53762	thermodynamic properties	0.91	thermodynamic property	http://sweetontology.net/prop/thermodynamicproperty
http://synaptica.net/zthes/60499	~ absorption	0.91	absorption	http://sweetontology.net/procchemical/absorption
http://synaptica.net/zthes/60499	~ absorption	0.91	absorption	http://sweetontology.net/procwave/absorption
http://synaptica.net/zthes/64735	adults	0.91	adult	http://sweetontology.net/statebiological/adult
http://synaptica.net/zthes/60632	alloys	0.91	alloy	http://sweetontology.net/matrindustrial/alloy
http://synaptica.net/zthes/38445	anelasticity	0.91	elasticity	http://sweetontology.net/propmass/elasticity
http://synaptica.net/zthes/38472	anions	0.91	anion	http://sweetontology.net/matrion/anion
http://synaptica.net/zthes/60708	aquiculture	0.91	aquaculture	http://sweetontology.net/humanagriculture/aquaculture
http://synaptica.net/zthes/38704	arrays	0.91	array	http://sweetontology.net/reprdatamodel/array
http://synaptica.net/zthes/38704	arrays	0.91	array	http://sweetontology.net/reprmath/array
http://synaptica.net/zthes/60759	atmospheric pressure	0.91	atmospheric low pressure	http://sweetontology.net/phenatmopressure/atmosphericlowpressure
http://synaptica.net/zthes/60767	atolls	0.91	atoll	http://sweetontology.net/realmlandcoastal/atoll
http://synaptica.net/zthes/39175	basalt	0.91	basal	http://sweetontology.net/statespaceconfiguration/basal
http://synaptica.net/zthes/182446	basins	0.91	basin	http://sweetontology.net/realmgeolbasin/basin
http://synaptica.net/zthes/182446	basins	0.91	basin	http://sweetontology.net/realmhydrobody/basin
http://synaptica.net/zthes/39461	blight	0.91	light	http://sweetontology.net/statephysical/light
http://synaptica.net/zthes/39461	blight	0.91	light	http://sweetontology.net/stateroleimpact/light
http://synaptica.net/zthes/39461	blight	0.91	light	http://sweetontology.net/statevisibility/light
http://synaptica.net/zthes/39472	blocks	0.91	block	http://sweetontology.net/matrsediment/block
http://synaptica.net/zthes/60958	brines	0.91	brine	http://sweetontology.net/matrwater/brine
http://synaptica.net/zthes/39790	buttes	0.91	butte	http://sweetontology.net/realmlandorographic/butte
http://synaptica.net/zthes/39865	calibrating	0.91	calibration	http://sweetontology.net/reprdataservicevalidation/calibration
http://synaptica.net/zthes/39894	canals	0.91	canal	http://sweetontology.net/realmhydrobody/canal
http://synaptica.net/zthes/40456	citric acid	0.91	nitric acid	http://sweetontology.net/matrcompound/nitricacid
http://synaptica.net/zthes/40489	cliffs	0.91	cliff	http://sweetontology.net/realmlandorographic/cliff
http://synaptica.net/zthes/40522	clumps	0.91	clump	http://sweetontology.net/phensolid/clump
http://synaptica.net/zthes/61157	comets	0.91	comet	http://sweetontology.net/realmastrobody/comet
http://synaptica.net/zthes/40773	compressing	0.91	compression	http://sweetontology.net/procphysical/compression
http://synaptica.net/zthes/40773	compressing	0.91	compression	http://sweetontology.net/reprdataservice/compression
http://synaptica.net/zthes/61212	~ conduction	0.91	conduction	http://sweetontology.net/procphysical/conduction
http://synaptica.net/zthes/40882	conics	0.91	conic	http://sweetontology.net/reprspacegeometry/conic
http://synaptica.net/zthes/61223	consistency	0.91	consistence	http://sweetontology.net/propmass/consistence
http://synaptica.net/zthes/40958	contraction	0.91	contracting	http://sweetontology.net/procphysical/contracting
http://synaptica.net/zthes/40996	conversation	0.91	conversion	http://sweetontology.net/phensystem/conversion
http://synaptica.net/zthes/40997	~ conversion	0.91	conversion	http://sweetontology.net/phensystem/conversion
http://synaptica.net/zthes/41173	cracks	0.91	crack	http://sweetontology.net/phensolid/crack
http://synaptica.net/zthes/182863	crests	0.91	crest	http://sweetontology.net/propspaceheight/crest
http://synaptica.net/zthes/41259	crusts	0.91	crust	http://sweetontology.net/realmgeol/crust
http://synaptica.net/zthes/61321	cycles	0.91	cycle	http://sweetontology.net/proptime/cycle
http://synaptica.net/zthes/61321	cycles	0.91	cycle	http://sweetontology.net/reprmathgraph/cycle
http://synaptica.net/zthes/41477	deactivation	0.91	activation	http://sweetontology.net/phenreaction/activation
http://synaptica.net/zthes/41538	defoliation	0.91	exfoliation	http://sweetontology.net/phengeolgeomorphology/exfoliation
http://synaptica.net/zthes/61370	deionization	0.91	ionization	http://sweetontology.net/procstatechange/ionization
http://synaptica.net/zthes/41566	delineation	0.91	declination	http://sweetontology.net/reprspacecoordinate/declination
http://synaptica.net/zthes/41577	deltas	0.91	delta	http://sweetontology.net/realmlandcoastal/delta
http://synaptica.net/zthes/41617	~ depression	0.91	depression	http://sweetontology.net/phenfluiddynamics/depression
http://synaptica.net/zthes/41617	~ depression	0.91	depression	http://sweetontology.net/reprspacegeometry/depression
http://synaptica.net/zthes/41625	desaturation	0.91	saturation	http://sweetontology.net/statechemical/saturation
http://synaptica.net/zthes/41873	~ dispersion	0.91	dispersion	http://sweetontology.net/procwave/dispersion
http://synaptica.net/zthes/42002	drills	0.91	drill	http://sweetontology.net/humancommerce/drill
http://synaptica.net/zthes/183280	epochs	0.91	epoch	http://sweetontology.net/statetime/epoch
http://synaptica.net/zthes/61663	errors	0.91	error	http://sweetontology.net/prop/error
http://synaptica.net/zthes/183304	eskers	0.91	esker	http://sweetontology.net/realmlandglacial/esker
http://synaptica.net/zthes/42837	events	0.91	event	http://sweetontology.net/phen/event
http://synaptica.net/zthes/43211	filtration	0.91	infiltration	http://sweetontology.net/phenhydro/infiltration
http://synaptica.net/zthes/61750	fiords	0.91	fiord	http://sweetontology.net/realmhydrobody/fiord
http://synaptica.net/zthes/43270	flakes	0.91	flake	http://sweetontology.net/statesolid/flake
http://synaptica.net/zthes/61788	floods	0.91	flood	http://sweetontology.net/phenhydro/flood
http://synaptica.net/zthes/43375	floors	0.91	floor	http://sweetontology.net/statespaceconfiguration/floor
http://synaptica.net/zthes/43654	fruits	0.91	fruit	http://sweetontology.net/matrplant/fruit
http://synaptica.net/zthes/61926	geoids	0.91	geoid	http://sweetontology.net/propspaceheight/geoid
http://synaptica.net/zthes/44033	glass	0.91	glassy	http://sweetontology.net/statevisibility/glassy
http://synaptica.net/zthes/183623	gorges	0.91	gorge	http://sweetontology.net/realmlandfluvial/gorge
http://synaptica.net/zthes/62123	homosphere	0.91	chromosphere	http://sweetontology.net/realmastrostar/chromosphere
http://synaptica.net/zthes/45143	images	0.91	image	http://sweetontology.net/reprdataproduct/image
http://synaptica.net/zthes/45180	implantation	0.91	plantation	http://sweetontology.net/matrfacility/plantation
http://synaptica.net/zthes/183954	inactivation	0.91	activation	http://sweetontology.net/phenreaction/activation
http://synaptica.net/zthes/184015	intermedia	0.91	intermediate	http://sweetontology.net/stateordinal/intermediate
